Year,Seasons,Division,Make,Number.of.Engines,Engine.Type,Purpose.of.Flight,Weather.Condition,Broad.Phase.of.Flight,Injury.Severity
1988,Winter,GRLK,Piper,1.0,1,Personal,VMC,LANDING,1
1988,Winter,SEST,Cessna,1.0,1,Personal,VMC,CLIMB,0
1988,Winter,SWST,Air Tractor,1.0,1,Others,VMC,CRUISE,0
1988,Winter,SEST,Cessna,1.0,1,Personal,VMC,LANDING,1
1988,Winter,SEST,Cessna,1.0,1,Instructional,VMC,TAKEOFF,1
1988,Winter,MEST,Hughes,1.0,0,Others,VMC,CRUISE,1
1988,Winter,PLNS,Beech,1.0,1,Instructional,VMC,TAKEOFF,0
1988,Winter,SEST,Beech,2.0,1,Instructional,VMC,APPROACH,1
1988,Winter,GRLK,Bell,1.0,0,Others,VMC,CRUISE,1
1988,Winter,SEST,Piper,1.0,1,Personal,VMC,APPROACH,0
1988,Winter,SEST,Beech,1.0,1,Instructional,VMC,LANDING,0
1988,Winter,FWST,Cessna,1.0,1,Personal,VMC,TAXI,0
1988,Winter,FWST,Cessna,1.0,1,Personal,VMC,TAKEOFF,1
1988,Winter,SWST,Piper,1.0,1,Personal,VMC,TAKEOFF,1
1988,Winter,SWST,Cessna,1.0,1,Personal,VMC,CRUISE,0
1988,Winter,RMTN,Piper,1.0,1,Others,VMC,LANDING,0
1988,Winter,GRLK,Cessna,1.0,1,Personal,VMC,LANDING,0
1988,Winter,GRLK,Cessna,1.0,1,Personal,VMC,TAKEOFF,0
1988,Winter,SEST,Mooney,1.0,1,Personal,VMC,APPROACH,1
1988,Winter,FWST,Piper,2.0,1,Personal,VMC,TAKEOFF,0
1988,Winter,FWST,Cessna,1.0,1,Personal,VMC,TAXI,0
1988,Winter,FWST,Cessna,1.0,1,Personal,IMC,DESCENT,1
1988,Winter,SWST,Cessna,1.0,1,Personal,VMC,MANEUVERING,1
1988,Winter,FWST,Cessna,1.0,1,Personal,VMC,LANDING,0
1988,Winter,RMTN,Piper,1.0,1,Personal,VMC,APPROACH,0
1988,Winter,SWST,Cessna,2.0,1,Others,VMC,CRUISE,1
1988,Winter,GRLK,Cessna,1.0,1,Instructional,VMC,TAXI,0
1988,Winter,FWST,Cessna,1.0,1,Personal,VMC,LANDING,0
1988,Winter,FWST,Robinson,1.0,1,Personal,VMC,MANEUVERING,0
1988,Winter,SWST,Cessna,1.0,1,Instructional,VMC,CLIMB,0
1988,Winter,RMTN,Cessna,1.0,1,Personal,VMC,APPROACH,0
1988,Winter,FWST,Cessna,1.0,1,Others,VMC,TAXI,0
1988,Winter,NWED,Piper,1.0,1,Personal,VMC,LANDING,0
1988,Winter,MEST,Cessna,1.0,1,Personal,VMC,CRUISE,1
1988,Winter,PLNS,Cessna,1.0,1,Personal,VMC,LANDING,0
1988,Winter,SEST,Cessna,2.0,0,Others,IMC,GO-AROUND,1
1988,Winter,SEST,Piper,1.0,1,Personal,VMC,CRUISE,0
1988,Winter,GRLK,Cessna,1.0,1,Personal,VMC,LANDING,0
1988,Winter,PLNS,Piper,2.0,1,Others,IMC,TAXI,0
1988,Winter,FWST,Piper,1.0,1,Instructional,VMC,LANDING,1
1988,Winter,SWST,Piper,1.0,1,Personal,IMC,LANDING,0
1988,Winter,RMTN,Cessna,1.0,1,Personal,VMC,LANDING,0
1988,Winter,RMTN,Piper,1.0,1,Personal,VMC,LANDING,0
1988,Winter,SEST,Cessna,1.0,1,Others,VMC,STANDING,0
1988,Winter,PLNS,Cessna,1.0,1,Others,VMC,LANDING,0
1988,Winter,FWST,Beech,1.0,1,Personal,VMC,APPROACH,0
1988,Winter,SWST,Cessna,1.0,1,Personal,VMC,APPROACH,0
1988,Winter,SWST,Cessna,1.0,1,Personal,VMC,CRUISE,1
1988,Winter,GRLK,Piper,1.0,1,Personal,VMC,LANDING,0
1988,Winter,FWST,Cessna,1.0,1,Personal,VMC,MANEUVERING,1
1988,Winter,GRLK,Cessna,1.0,1,Personal,VMC,TAKEOFF,1
1988,Winter,FWST,Cessna,1.0,1,Instructional,VMC,APPROACH,0
1988,Winter,RMTN,Cessna,1.0,1,Personal,IMC,CRUISE,1
1988,Winter,GRLK,Beech,1.0,1,Others,VMC,CRUISE,0
1988,Winter,SEST,Mooney,1.0,1,Personal,VMC,CRUISE,1
1988,Winter,NWED,Cessna,1.0,1,Personal,VMC,TAKEOFF,1
1988,Winter,FWST,Cessna,1.0,1,Personal,VMC,LANDING,0
1988,Winter,SWST,Cessna,1.0,1,Others,VMC,MANEUVERING,0
1988,Winter,GRLK,Cessna,1.0,1,Instructional,VMC,GO-AROUND,0
1988,Winter,SEST,Cessna,1.0,1,Personal,VMC,STANDING,1
1988,Winter,FWST,Cessna,1.0,1,Instructional,VMC,LANDING,0
1988,Winter,MEST,Piper,1.0,1,Personal,VMC,TAKEOFF,1
1988,Winter,MEST,Piper,1.0,1,Others,VMC,TAKEOFF,0
1988,Winter,SEST,Beech,1.0,1,Personal,IMC,LANDING,0
1988,Winter,FWST,Cessna,1.0,1,Others,VMC,TAKEOFF,0
1988,Winter,SWST,Piper,1.0,1,Others,IMC,CRUISE,1
1988,Winter,RMTN,Cessna,2.0,1,Others,IMC,APPROACH,1
1988,Winter,RMTN,Piper,1.0,1,Personal,VMC,MANEUVERING,1
1988,Winter,GRLK,Beech,1.0,1,Personal,IMC,LANDING,0
1988,Winter,GRLK,Cessna,2.0,1,Personal,IMC,LANDING,0
1988,Winter,NWED,Cessna,2.0,1,Others,VMC,LANDING,0
1988,Winter,NWED,Cessna,2.0,1,Others,IMC,LANDING,0
1988,Winter,MEST,Cessna,2.0,1,Personal,IMC,MANEUVERING,1
1988,Winter,SEST,Piper,2.0,1,Personal,VMC,LANDING,0
1988,Winter,SWST,Cessna,1.0,1,Instructional,VMC,MANEUVERING,1
1988,Winter,SWST,Cessna,1.0,1,Personal,IMC,CRUISE,1
1988,Winter,FWST,Beech,2.0,1,Personal,IMC,APPROACH,1
1988,Winter,NWED,Cessna,2.0,1,Others,VMC,TAKEOFF,0
1988,Winter,PLNS,Cessna,1.0,1,Instructional,VMC,CLIMB,0
1988,Winter,NWED,Cessna,1.0,1,Instructional,VMC,LANDING,0
1988,Winter,SEST,Grumman,1.0,1,Personal,VMC,LANDING,0
1988,Winter,SEST,Cessna,1.0,1,Instructional,VMC,LANDING,0
1988,Winter,RMTN,Cessna,1.0,1,Personal,IMC,APPROACH,0
1988,Winter,SEST,Cessna,1.0,1,Instructional,VMC,CRUISE,1
1988,Winter,FWST,Bell,1.0,1,Personal,VMC,LANDING,0
1988,Winter,RMTN,Piper,1.0,1,Personal,VMC,LANDING,0
1988,Winter,GRLK,Cessna,1.0,1,Personal,IMC,MANEUVERING,1
1988,Winter,FWST,Piper,1.0,1,Others,IMC,CRUISE,1
1988,Winter,RMTN,Piper,1.0,1,Personal,VMC,CRUISE,0
1988,Winter,SWST,Cessna,1.0,1,Personal,VMC,DESCENT,1
1988,Winter,PLNS,Cessna,1.0,1,Instructional,VMC,LANDING,0
1988,Winter,PLNS,Cessna,1.0,1,Personal,VMC,TAKEOFF,0
1988,Winter,SEST,Bell,1.0,0,Others,VMC,CRUISE,1
1988,Winter,RMTN,Cessna,1.0,1,Personal,VMC,LANDING,1
1988,Winter,SEST,Cessna,1.0,1,Others,VMC,CLIMB,0
1988,Winter,SEST,Cessna,2.0,1,Personal,VMC,TAKEOFF,1
1988,Winter,SWST,Cessna,1.0,1,Personal,VMC,APPROACH,0
1988,Winter,RMTN,Piper,1.0,1,Personal,VMC,LANDING,0
1988,Winter,GRLK,Mooney,1.0,1,Personal,VMC,CRUISE,1
1988,Winter,FWST,Cessna,1.0,1,Instructional,VMC,APPROACH,0
1988,Winter,FWST,Cessna,1.0,1,Instructional,VMC,DESCENT,0
1988,Winter,SWST,Beech,1.0,1,Personal,VMC,OTHERS,0
1988,Winter,GRLK,Cessna,2.0,1,Others,VMC,CRUISE,0
1988,Winter,FWST,Cessna,1.0,1,Personal,VMC,CRUISE,0
1988,Winter,SWST,Bell,1.0,1,Others,VMC,CLIMB,1
1988,Winter,FWST,Piper,1.0,1,Personal,VMC,TAKEOFF,0
1988,Winter,MEST,Cessna,1.0,1,Personal,VMC,TAKEOFF,1
1988,Winter,FWST,Hughes,1.0,0,Instructional,VMC,DESCENT,0
1988,Winter,GRLK,Cessna,1.0,1,Instructional,VMC,LANDING,0
1988,Winter,GRLK,Piper,1.0,1,Instructional,VMC,TAKEOFF,1
1988,Winter,SEST,Cessna,1.0,1,Instructional,VMC,APPROACH,0
1988,Winter,NWED,Piper,1.0,1,Personal,VMC,CLIMB,1
1988,Winter,SWST,Cessna,1.0,1,Others,VMC,CRUISE,1
1988,Winter,FWST,Cessna,2.0,1,Personal,VMC,CRUISE,1
1988,Winter,FWST,Cessna,1.0,1,Personal,VMC,CRUISE,1
1988,Winter,GRLK,Bell,1.0,1,Personal,VMC,APPROACH,0
1988,Winter,RMTN,Beech,1.0,1,Personal,UNK,CRUISE,1
1988,Winter,RMTN,Cessna,1.0,1,Instructional,VMC,TAKEOFF,0
1988,Winter,SEST,Cessna,1.0,1,Personal,VMC,APPROACH,1
1988,Winter,SEST,Air Tractor,1.0,1,Others,VMC,LANDING,1
1988,Winter,RMTN,Cessna,1.0,1,Instructional,VMC,LANDING,0
1988,Winter,FWST,Cessna,1.0,1,Personal,VMC,CRUISE,0
1988,Winter,FWST,Cessna,1.0,1,Personal,VMC,LANDING,0
1988,Winter,PLNS,Cessna,1.0,1,Others,VMC,LANDING,0
1988,Winter,PLNS,Piper,2.0,0,Others,IMC,APPROACH,1
1988,Winter,SWST,Cessna,2.0,1,Others,IMC,LANDING,0
1988,Winter,SWST,Beech,1.0,1,Others,IMC,GO-AROUND,0
1988,Winter,SWST,Cessna,2.0,1,Others,VMC,TAKEOFF,1
1988,Winter,PLNS,Beech,1.0,1,Others,IMC,APPROACH,0
1988,Winter,GRLK,Piper,2.0,1,Personal,IMC,APPROACH,1
1988,Winter,SEST,Piper,2.0,1,Others,IMC,GO-AROUND,1
1988,Winter,SEST,Piper,1.0,1,Personal,VMC,DESCENT,1
1988,Winter,FWST,Cessna,1.0,1,Personal,VMC,TAKEOFF,0
1988,Winter,NWED,Cessna,1.0,1,Personal,IMC,TAKEOFF,1
1988,Winter,PLNS,Piper,1.0,1,Personal,VMC,MANEUVERING,1
1988,Winter,SWST,Robinson,1.0,1,Personal,VMC,CLIMB,1
1988,Winter,FWST,Cessna,1.0,1,Personal,IMC,CRUISE,1
1988,Winter,FWST,Cessna,1.0,1,Personal,IMC,MANEUVERING,1
1988,Winter,SEST,Cessna,1.0,1,Personal,VMC,LANDING,1
1988,Winter,SWST,Piper,1.0,1,Personal,VMC,APPROACH,0
1988,Winter,PLNS,Cessna,1.0,1,Instructional,VMC,LANDING,0
1988,Winter,GRLK,Cessna,1.0,1,Personal,VMC,GO-AROUND,0
1988,Winter,FWST,Piper,1.0,1,Personal,VMC,TAKEOFF,1
1988,Winter,SEST,Cessna,1.0,1,Personal,VMC,CRUISE,1
1988,Winter,FWST,Cessna,1.0,1,Others,VMC,TAKEOFF,1
1988,Winter,PLNS,Cessna,1.0,1,Personal,VMC,MANEUVERING,1
1988,Winter,SEST,Piper,2.0,1,Instructional,VMC,TAKEOFF,0
1988,Winter,SEST,Cessna,1.0,1,Instructional,VMC,APPROACH,1
1988,Winter,MEST,Bell,1.0,0,Others,VMC,STANDING,1
1988,Winter,FWST,Cessna,1.0,1,Instructional,VMC,LANDING,0
1988,Winter,SWST,Cessna,2.0,1,Personal,VMC,CLIMB,1
1988,Winter,RMTN,Piper,1.0,1,Personal,VMC,TAXI,0
1988,Winter,PLNS,Piper,1.0,1,Personal,VMC,STANDING,0
1988,Winter,SEST,Cessna,1.0,1,Personal,VMC,MANEUVERING,1
1988,Winter,FWST,Cessna,1.0,1,Others,VMC,LANDING,1
1988,Winter,FWST,Cessna,1.0,1,Instructional,VMC,LANDING,0
1988,Winter,RMTN,Cessna,1.0,1,Personal,VMC,MANEUVERING,1
1988,Winter,FWST,Bell,1.0,1,Others,VMC,MANEUVERING,1
1988,Winter,SEST,Cessna,1.0,1,Instructional,VMC,LANDING,0
1988,Winter,SEST,Cessna,1.0,1,Instructional,VMC,TAKEOFF,0
1988,Winter,SWST,Cessna,1.0,1,Others,VMC,CRUISE,0
1988,Winter,SWST,Bell,1.0,1,Others,VMC,LANDING,1
1988,Winter,RMTN,Cessna,2.0,1,Others,IMC,CRUISE,1
1988,Winter,FWST,Piper,1.0,1,Personal,VMC,LANDING,1
1988,Winter,MEST,Piper,1.0,1,Personal,VMC,LANDING,0
1988,Winter,MEST,Grumman,1.0,1,Personal,VMC,TAKEOFF,0
1988,Winter,PLNS,Cessna,1.0,1,Personal,VMC,LANDING,0
1988,Winter,RMTN,Cessna,1.0,1,Others,VMC,LANDING,0
1988,Winter,RMTN,Cessna,1.0,1,Personal,VMC,LANDING,0
1988,Winter,GRLK,Cessna,1.0,1,Personal,VMC,LANDING,0
1988,Winter,FWST,Cessna,1.0,1,Personal,VMC,LANDING,0
1988,Winter,MEST,Piper,2.0,1,Others,IMC,LANDING,1
1988,Winter,SEST,Beech,2.0,1,Others,VMC,LANDING,0
1988,Winter,RMTN,Cessna,1.0,1,Instructional,VMC,TAKEOFF,0
1988,Winter,GRLK,Cessna,1.0,1,Personal,UNK,OTHERS,1
1988,Winter,FWST,Piper,1.0,1,Personal,IMC,CRUISE,1
1988,Winter,SEST,Piper,1.0,1,Others,IMC,CRUISE,1
1988,Winter,SEST,Piper,1.0,1,Personal,IMC,CRUISE,1
1988,Winter,SWST,Beech,1.0,1,Others,VMC,CLIMB,1
1988,Winter,GRLK,Piper,1.0,1,Personal,VMC,OTHERS,1
1988,Winter,SWST,Cessna,2.0,1,Others,IMC,CLIMB,1
1988,Winter,GRLK,Cessna,1.0,1,Others,VMC,APPROACH,1
1988,Winter,GRLK,Piper,1.0,1,Personal,VMC,CRUISE,1
1988,Winter,FWST,Cessna,1.0,1,Others,VMC,LANDING,0
1988,Winter,SEST,Cessna,1.0,1,Personal,VMC,TAKEOFF,1
1988,Winter,FWST,Bell,1.0,1,Instructional,VMC,CRUISE,0
1988,Winter,GRLK,Piper,1.0,1,Personal,VMC,MANEUVERING,0
1988,Winter,SEST,Cessna,1.0,1,Personal,IMC,APPROACH,1
1988,Winter,SEST,Bell,1.0,1,Personal,VMC,TAKEOFF,1
1988,Winter,SEST,Cessna,1.0,1,Personal,VMC,DESCENT,1
1988,Winter,SEST,Cessna,1.0,1,Personal,VMC,TAKEOFF,1
1988,Winter,GRLK,Cessna,1.0,1,Instructional,VMC,MANEUVERING,1
1988,Winter,SEST,Cessna,2.0,1,Instructional,VMC,LANDING,0
1987,Winter,NWED,Cessna,1.0,1,Personal,VMC,LANDING,0
1987,Winter,NWED,Piper,1.0,1,Personal,VMC,CRUISE,1
1987,Winter,PLNS,Cessna,1.0,1,Personal,VMC,TAKEOFF,0
1987,Winter,FWST,Cessna,1.0,1,Instructional,VMC,TAKEOFF,0
1987,Winter,FWST,Cessna,1.0,1,Personal,IMC,CRUISE,1
1987,Winter,GRLK,Cessna,1.0,1,Personal,VMC,LANDING,0
1987,Winter,SEST,Cessna,1.0,1,Others,VMC,TAXI,0
1987,Winter,FWST,Cessna,1.0,1,Personal,VMC,LANDING,0
1987,Winter,SEST,Cessna,1.0,1,Personal,VMC,LANDING,1
1987,Winter,SWST,Cessna,1.0,1,Others,VMC,TAKEOFF,0
1987,Winter,FWST,Cessna,1.0,1,Personal,VMC,LANDING,1
1987,Winter,SEST,Cessna,1.0,1,Personal,IMC,CLIMB,0
1987,Winter,SEST,Boeing,3.0,0,Others,VMC,TAXI,0
1987,Winter,SWST,Cessna,1.0,1,Personal,VMC,CRUISE,0
1987,Winter,SWST,Cessna,1.0,1,Personal,VMC,DESCENT,0
1987,Winter,PLNS,Piper,1.0,1,Personal,VMC,CRUISE,0
1987,Winter,RMTN,Piper,1.0,1,Instructional,VMC,GO-AROUND,1
1987,Winter,PLNS,Cessna,1.0,1,Instructional,VMC,LANDING,0
1987,Winter,SEST,Cessna,1.0,1,Personal,VMC,APPROACH,1
1987,Winter,MEST,Beech,2.0,1,Others,VMC,TAXI,1
1987,Winter,GRLK,Cessna,1.0,1,Personal,VMC,CRUISE,1
1987,Winter,SEST,Piper,1.0,1,Personal,IMC,GO-AROUND,1
1987,Winter,NWED,Piper,1.0,1,Personal,VMC,TAXI,0
1987,Winter,SEST,Cessna,1.0,1,Personal,IMC,MANEUVERING,1
1987,Winter,FWST,Cessna,1.0,1,Personal,VMC,CLIMB,0
1987,Winter,FWST,Cessna,1.0,1,Personal,VMC,APPROACH,0
1987,Winter,SEST,Beech,1.0,1,Personal,IMC,CRUISE,1
1987,Winter,SEST,Piper,2.0,1,Personal,VMC,CRUISE,0
1987,Winter,FWST,Piper,2.0,1,Others,VMC,CRUISE,1
1987,Winter,SWST,Cessna,1.0,1,Personal,IMC,CRUISE,0
1987,Winter,FWST,Piper,2.0,1,Others,VMC,TAKEOFF,1
1987,Winter,NWED,Cessna,1.0,1,Others,VMC,MANEUVERING,1
1987,Winter,PLNS,Cessna,2.0,1,Others,IMC,APPROACH,1
1987,Winter,SWST,Beech,1.0,1,Personal,VMC,TAKEOFF,0
1987,Winter,GRLK,Cessna,1.0,1,Personal,VMC,LANDING,0
1987,Winter,FWST,Beech,2.0,1,Others,VMC,TAXI,0
1987,Winter,FWST,Piper,1.0,1,Others,VMC,STANDING,0
1987,Winter,FWST,Piper,1.0,1,Others,VMC,TAXI,0
1987,Winter,FWST,Cessna,1.0,1,Others,VMC,TAXI,0
1987,Winter,FWST,Piper,1.0,1,Personal,IMC,CLIMB,1
1987,Winter,SEST,Beech,2.0,0,Others,VMC,APPROACH,0
1987,Winter,FWST,Cessna,1.0,1,Personal,VMC,GO-AROUND,1
1987,Winter,MEST,Cessna,1.0,1,Personal,VMC,STANDING,0
1987,Winter,FWST,Piper,2.0,1,Personal,VMC,CRUISE,1
1987,Winter,FWST,Beech,1.0,1,Personal,VMC,CRUISE,1
1987,Winter,SWST,Piper,1.0,1,Instructional,VMC,LANDING,0
1987,Winter,PLNS,Cessna,1.0,1,Personal,VMC,TAKEOFF,0
1987,Winter,FWST,Cessna,1.0,0,Others,VMC,TAKEOFF,1
1987,Winter,SEST,Cessna,1.0,1,Others,VMC,LANDING,0
1987,Winter,SWST,Piper,1.0,1,Personal,IMC,APPROACH,1
1987,Winter,GRLK,Beech,2.0,1,Others,VMC,CRUISE,1
1987,Winter,SEST,Cessna,1.0,1,Personal,VMC,APPROACH,0
1987,Winter,SWST,Hughes,1.0,1,Others,VMC,APPROACH,0
1987,Winter,SEST,Piper,1.0,1,Instructional,VMC,STANDING,0
1987,Winter,SEST,Grumman,1.0,1,Personal,VMC,STANDING,0
1987,Winter,FWST,Piper,1.0,1,Others,IMC,CRUISE,1
1987,Winter,MEST,Grumman,1.0,1,Personal,IMC,CRUISE,1
1987,Winter,PLNS,Boeing,3.0,0,Others,VMC,TAKEOFF,0
1987,Winter,SEST,Beech,2.0,1,Personal,VMC,LANDING,0
1987,Winter,RMTN,Piper,1.0,1,Others,VMC,CRUISE,1
1987,Winter,SEST,Piper,1.0,1,Personal,VMC,MANEUVERING,1
1987,Winter,SEST,Cessna,1.0,1,Personal,VMC,LANDING,0
1987,Winter,SEST,Piper,1.0,1,Others,VMC,LANDING,0
1987,Winter,FWST,Cessna,1.0,1,Personal,VMC,TAXI,0
1987,Winter,SEST,Cessna,1.0,1,Instructional,VMC,LANDING,0
1987,Winter,SEST,Piper,1.0,1,Personal,VMC,CRUISE,1
1987,Winter,FWST,Piper,1.0,1,Personal,VMC,TAXI,0
1987,Winter,FWST,Piper,2.0,1,Personal,VMC,TAXI,0
1987,Winter,PLNS,Cessna,1.0,1,Others,VMC,STANDING,1
1987,Winter,SEST,Mooney,1.0,1,Personal,VMC,CRUISE,0
1987,Winter,FWST,Cessna,1.0,1,Personal,IMC,TAKEOFF,0
1987,Winter,GRLK,Cessna,1.0,1,Instructional,VMC,LANDING,0
1987,Winter,GRLK,Piper,1.0,1,Personal,VMC,TAKEOFF,1
1987,Winter,FWST,Cessna,1.0,1,Others,VMC,LANDING,0
1987,Winter,SEST,Bell,1.0,0,Others,VMC,STANDING,1
1987,Winter,SEST,Piper,1.0,1,Personal,VMC,TAKEOFF,0
1987,Winter,RMTN,Cessna,1.0,1,Personal,IMC,CRUISE,1
1987,Winter,SEST,Cessna,2.0,1,Personal,IMC,TAKEOFF,1
1987,Winter,FWST,Cessna,1.0,1,Others,IMC,CRUISE,1
1987,Winter,SEST,Beech,2.0,1,Personal,VMC,CRUISE,0
1987,Winter,SEST,Beech,2.0,1,Others,VMC,CRUISE,0
1987,Winter,SEST,Beech,1.0,1,Personal,VMC,APPROACH,1
1987,Winter,SEST,Beech,1.0,1,Personal,IMC,MANEUVERING,1
1987,Winter,SEST,Piper,1.0,1,Personal,IMC,CLIMB,1
1987,Winter,FWST,Cessna,2.0,1,Others,VMC,APPROACH,1
1987,Winter,SWST,Cessna,1.0,1,Personal,VMC,OTHERS,1
1987,Winter,SWST,Bell,2.0,0,Others,VMC,APPROACH,1
1987,Winter,MEST,Cessna,2.0,1,Others,VMC,CRUISE,1
1987,Winter,PLNS,Cessna,1.0,1,Personal,IMC,CRUISE,1
1987,Winter,PLNS,Bell,1.0,1,Personal,VMC,MANEUVERING,0
1987,Winter,RMTN,Cessna,1.0,1,Others,VMC,STANDING,1
1987,Winter,SEST,Piper,1.0,1,Personal,VMC,CRUISE,1
1987,Winter,FWST,Piper,1.0,1,Personal,VMC,TAXI,0
1987,Winter,FWST,Cessna,1.0,1,Others,VMC,LANDING,0
1987,Winter,MEST,Boeing,2.0,0,Others,VMC,CLIMB,0
1987,Winter,SEST,Cessna,2.0,1,Instructional,VMC,LANDING,0
1987,Winter,FWST,Piper,1.0,1,Personal,VMC,GO-AROUND,1
1987,Winter,GRLK,Cessna,1.0,1,Personal,VMC,LANDING,0
1987,Winter,PLNS,Cessna,1.0,1,Others,VMC,TAXI,0
1987,Winter,GRLK,Cessna,1.0,1,Personal,VMC,CRUISE,1
1987,Winter,NWED,Piper,1.0,1,Personal,VMC,CRUISE,0
1987,Winter,SEST,Beech,2.0,1,Personal,VMC,LANDING,0
1987,Winter,FWST,Piper,1.0,1,Others,IMC,CRUISE,1
1987,Winter,SWST,Bell,1.0,0,Others,VMC,CRUISE,0
1987,Winter,MEST,Piper,1.0,1,Instructional,VMC,TAKEOFF,0
1987,Winter,SEST,Beech,2.0,1,Others,VMC,LANDING,0
1987,Winter,SWST,Boeing,3.0,0,Others,VMC,APPROACH,0
1987,Winter,GRLK,Piper,2.0,1,Others,IMC,CRUISE,1
1987,Winter,SEST,Piper,1.0,1,Instructional,VMC,CRUISE,0
1987,Winter,SEST,Cessna,1.0,1,Personal,VMC,APPROACH,0
1987,Winter,FWST,Grumman,1.0,1,Others,VMC,CRUISE,0
1987,Winter,SWST,Cessna,1.0,1,Personal,VMC,CRUISE,0
1987,Winter,SEST,Cessna,1.0,1,Personal,VMC,LANDING,0
1987,Winter,MEST,Piper,1.0,1,Others,VMC,TAXI,0
1987,Winter,SEST,Beech,1.0,1,Personal,VMC,TAKEOFF,1
1987,Fall,FWST,Cessna,1.0,1,Others,VMC,TAKEOFF,0
1987,Fall,GRLK,Beech,1.0,1,Others,IMC,TAKEOFF,1
1987,Fall,SEST,Cessna,1.0,1,Personal,IMC,MANEUVERING,1
1987,Fall,SEST,Beech,2.0,0,Personal,VMC,CLIMB,1
1987,Fall,SEST,Cessna,1.0,1,Personal,VMC,MANEUVERING,1
1987,Fall,SEST,Cessna,1.0,1,Personal,VMC,LANDING,0
1987,Fall,SEST,Cessna,1.0,1,Personal,VMC,LANDING,1
1987,Fall,SEST,Cessna,1.0,1,Personal,VMC,TAKEOFF,1
1987,Fall,SWST,Cessna,1.0,1,Personal,VMC,APPROACH,1
1987,Fall,FWST,Piper,1.0,1,Instructional,VMC,CRUISE,1
1987,Fall,SEST,Piper,1.0,1,Personal,VMC,APPROACH,1
1987,Fall,NWED,Piper,1.0,1,Personal,VMC,CLIMB,0
1987,Fall,SEST,Mooney,1.0,1,Personal,VMC,DESCENT,0
1987,Fall,FWST,Piper,1.0,1,Instructional,VMC,MANEUVERING,1
1987,Fall,SWST,Beech,2.0,1,Instructional,VMC,MANEUVERING,1
1987,Fall,RMTN,Cessna,1.0,1,Personal,VMC,LANDING,0
1987,Fall,GRLK,Piper,1.0,1,Personal,VMC,CRUISE,0
1987,Fall,FWST,Cessna,1.0,1,Personal,VMC,STANDING,0
1987,Fall,FWST,Piper,1.0,1,Personal,VMC,APPROACH,0
1987,Fall,FWST,Beech,1.0,1,Personal,VMC,CRUISE,0
1987,Fall,RMTN,Cessna,1.0,1,Personal,VMC,TAKEOFF,1
1987,Fall,SEST,Piper,1.0,1,Personal,IMC,CRUISE,1
1987,Fall,SEST,Cessna,1.0,1,Personal,VMC,APPROACH,1
1987,Fall,FWST,Cessna,1.0,1,Personal,VMC,CRUISE,1
1987,Fall,MEST,Piper,1.0,1,Personal,VMC,CLIMB,0
1987,Fall,MEST,Cessna,1.0,1,Personal,IMC,APPROACH,1
1987,Fall,FWST,Hughes,1.0,0,Others,VMC,DESCENT,1
1987,Fall,FWST,Cessna,1.0,1,Personal,VMC,APPROACH,1
1987,Fall,FWST,Cessna,1.0,1,Others,IMC,TAKEOFF,1
1987,Fall,SEST,Mooney,1.0,1,Personal,VMC,LANDING,0
1987,Fall,FWST,Cessna,1.0,1,Personal,VMC,LANDING,0
1987,Fall,SWST,Beech,1.0,1,Personal,IMC,CLIMB,1
1987,Fall,RMTN,Cessna,1.0,1,Personal,VMC,CRUISE,0
1987,Fall,RMTN,Beech,1.0,1,Personal,IMC,CRUISE,1
1987,Fall,FWST,Hughes,1.0,1,Instructional,VMC,LANDING,1
1987,Fall,MEST,Cessna,1.0,1,Instructional,VMC,CRUISE,0
1987,Fall,NWED,Bell,1.0,0,Others,VMC,LANDING,1
1987,Fall,SEST,Cessna,1.0,1,Instructional,VMC,MANEUVERING,1
1987,Fall,FWST,Cessna,1.0,1,Instructional,VMC,CRUISE,0
1987,Fall,SEST,Cessna,1.0,1,Personal,VMC,STANDING,0
1987,Fall,PLNS,Cessna,1.0,1,Personal,VMC,APPROACH,0
1987,Fall,SEST,Cessna,1.0,1,Instructional,VMC,LANDING,0
1987,Fall,GRLK,Piper,1.0,1,Instructional,VMC,CRUISE,1
1987,Fall,GRLK,Cessna,1.0,1,Personal,IMC,TAKEOFF,1
1987,Fall,RMTN,Piper,1.0,1,Personal,VMC,LANDING,0
1987,Fall,FWST,Beech,2.0,0,Others,VMC,APPROACH,1
1987,Fall,FWST,Bell,1.0,1,Others,VMC,CLIMB,1
1987,Fall,SWST,Cessna,1.0,1,Personal,VMC,MANEUVERING,1
1987,Fall,GRLK,Piper,1.0,1,Personal,VMC,TAKEOFF,0
1987,Fall,SEST,Cessna,1.0,1,Personal,VMC,APPROACH,1
1987,Fall,SEST,Grumman,1.0,1,Personal,VMC,MANEUVERING,0
1987,Fall,FWST,Cessna,1.0,1,Personal,IMC,CRUISE,1
1987,Fall,FWST,Cessna,1.0,1,Instructional,VMC,LANDING,0
1987,Fall,GRLK,Cessna,2.0,1,Personal,VMC,LANDING,1
1987,Fall,SEST,Piper,1.0,1,Personal,VMC,CRUISE,1
1987,Fall,FWST,Piper,2.0,1,Others,VMC,DESCENT,1
1987,Fall,SWST,Cessna,1.0,1,Instructional,VMC,LANDING,0
1987,Fall,SEST,Piper,1.0,1,Others,VMC,APPROACH,1
1987,Fall,PLNS,Cessna,2.0,1,Others,VMC,DESCENT,1
